PP_ID,PAYER_ID,PLAN_NAME,"PLAN_TYPECommercial,Medicare,Medicaid ","PLAN_SUB_TYPEHMO,PPO,etc ","PLAN_CATEGORYIndividual,Group,Small Group, Large Group, Employee Based, etc ",STATE_NAME,Mailing_Address1- ,Mailing_Address2,Mailing_City ,Mailing_State ,Mailing_Zip ,MAIN_FAX ,Main_Phone,Prior Authorization_FAX ,CLAIMS_PHONE ,
,Devoted Health,DEVOTED CHOICE PREMIUM 010 HI (PPO),Medicare Advantage,PPO,Individual,Hawaii,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED CORE 004 HI (HMO),Medicare Advantage,HMO,Individual,Hawaii,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED CORE 005 HI (HMO),Medicare Advantage,HMO,Individual,Hawaii,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED CHOICE GIVEBACK 001 HI (PPO),Medicare Advantage,PPO,Individual,Hawaii,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED CHOICE GIVEBACK 002 HI (PPO),Medicare Advantage,PPO,Individual,Hawaii,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED C-SNP PLUS 003 HI (HMO C-SNP),Medicare Advantage,HMO C-SNP,Individual,Hawaii,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED CHOICE 004 HI (PPO),Medicare Advantage,PPO,Individual,Hawaii,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED CHOICE GIVEBACK 005 HI (PPO),Medicare Advantage,PPO,Individual,Hawaii,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED CHOICE PREMIUM 006 HI (PPO),Medicare Advantage,PPO,Individual,Hawaii,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED C-SNP CHOICE PLUS 012 IL (PPO C-SNP),Medicare Advantage,PPO C-SNP,Individual,Illinois,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED C-SNP CHOICE PREMIUM 011 IL (PPO C-SNP),Medicare Advantage,PPO C-SNP,Individual,Illinois,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED C-SNP CHOICE PREMIUM 013 IL (PPO C-SNP),Medicare Advantage,PPO C-SNP,Individual,Illinois,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED C-SNP CHOICE PREMIUM 014 IL (PPO C-SNP),Medicare Advantage,PPO C-SNP,Individual,Illinois,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED C-SNP PLUS 006 IL (HMO C-SNP),Medicare Advantage,HMO C-SNP,Individual,Illinois,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED C-SNP CHOICE PREMIUM 005 IL (HMO C-SNP),Medicare Advantage,HMO C-SNP,Individual,Illinois,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED CHOICE 001 IL (PPO),Medicare Advantage,PPO,Individual,Illinois,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED CHOICE 003 IL (PPO),Medicare Advantage,PPO,Individual,Illinois,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED CHOICE 005 IL (PPO),Medicare Advantage,PPO,Individual,Illinois,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED CHOICE 010 IL (PPO),Medicare Advantage,PPO,Individual,Illinois,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED CHOICE GIVEBACK 002 IL (PPO),Medicare Advantage,PPO,Individual,Illinois,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED CHOICE GIVEBACK 004 IL (PPO),Medicare Advantage,PPO,Individual,Illinois,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED CHOICE GIVEBACK 006 IL (PPO),Medicare Advantage,PPO,Individual,Illinois,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED CORE 001 IL (HMO),Medicare Advantage,HMO,Individual,Illinois,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED GIVEBACK 003 IL (HMO),Medicare Advantage,HMO,Individual,Illinois,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED CHOICE 001 IN (PPO),Medicare Advantage,PPO,Individual,Indiana,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED CHOICE 005 IN (PPO),Medicare Advantage,PPO,Individual,Indiana,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED CHOICE 008 IN (PPO),Medicare Advantage,PPO,Individual,Indiana,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED CHOICE 011 IN (PPO),Medicare Advantage,PPO,Individual,Indiana,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED CHOICE GIVEBACK 002 IN (PPO),Medicare Advantage,PPO,Individual,Indiana,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED CHOICE GIVEBACK 006 IN (PPO),Medicare Advantage,PPO,Individual,Indiana,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED CHOICE GIVEBACK 009 IN (PPO),Medicare Advantage,PPO,Individual,Indiana,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED CHOICE GIVEBACK 012 IN (PPO),Medicare Advantage,PPO,Individual,Indiana,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED CHOICE PREMIUM 004 IN (PPO),Medicare Advantage,PPO,Individual,Indiana,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED CHOICE PREMIUM 007 IN (PPO),Medicare Advantage,PPO,Individual,Indiana,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED C-SNP CHOICE PLUS 013 IN (PPO C-SNP),Medicare Advantage,PPO C-SNP,Individual,Indiana,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED C-SNP CHOICE PREMIUM 014 IN (PPO C-SNP),Medicare Advantage,PPO C-SNP,Individual,Indiana,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED C-SNP CHOICE PREMIUM 015 IN (PPO C-SNP),Medicare Advantage,PPO C-SNP,Individual,Indiana,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED C-SNP CHOICE PREMIUM 016 IN (PPO C-SNP),Medicare Advantage,PPO C-SNP,Individual,Indiana,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED C-SNP CHOICE PREMIUM 017 IN (PPO C-SNP),Medicare Advantage,PPO C-SNP,Individual,Indiana,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED C-SNP CHOICE PLUS 004 KS (PPO C-SNP),Medicare Advantage,PPO C-SNP,Individual,Kansas,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED C-SNP CHOICE PREMIUM 003 KS (PPO C-SNP),Medicare Advantage,PPO C-SNP,Individual,Kansas,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED C-SNP CHOICE PREMIUM 007 KS (PPO C-SNP),Medicare Advantage,PPO C-SNP,Individual,Kansas,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED CHOICE 001 KS (PPO),Medicare Advantage,PPO,Individual,Kansas,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED CHOICE 005 KS (PPO),Medicare Advantage,PPO,Individual,Kansas,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED CHOICE GIVEBACK 002 KS (PPO),Medicare Advantage,PPO,Individual,Kansas,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED CHOICE GIVEBACK 006 KS (PPO),Medicare Advantage,PPO,Individual,Kansas,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED C-SNP CHOICE PLUS 004 KY (PPO C-SNP),Medicare Advantage,PPO C-SNP,Individual,Kentucky,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED C-SNP CHOICE PREMIUM 005 KY (PPO C-SNP),Medicare Advantage,PPO C-SNP,Individual,Kentucky,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED C-SNP CHOICE PREMIUM 006 KY (PPO C-SNP),Medicare Advantage,PPO C-SNP,Individual,Kentucky,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED CHOICE 001 KY (PPO),Medicare Advantage,PPO,Individual,Kentucky,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED CHOICE 005 KY (PPO),Medicare Advantage,PPO,Individual,Kentucky,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED CHOICE GIVEBACK 002 KY (PPO),Medicare Advantage,PPO,Individual,Kentucky,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED DUAL CHOICE 004 LA (PPO D-SNP),Medicare Advantage,PPO D-SNP,Individual,Louisiana,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED DUAL CHOICE FULL 015 LA (PPO D-SNP),Medicare Advantage,PPO D-SNP,Individual,Louisiana,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED C-SNP CHOICE PLUS 014 LA (PPO C-SNP),Medicare Advantage,PPO C-SNP,Individual,Louisiana,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED C-SNP CHOICE PREMIUM 012 LA (PPO C-SNP),Medicare Advantage,PPO C-SNP,Individual,Louisiana,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED C-SNP CHOICE PREMIUM 013 LA (PPO C-SNP),Medicare Advantage,PPO C-SNP,Individual,Louisiana,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED CHOICE 001 LA (PPO),Medicare Advantage,PPO,Individual,Louisiana,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED CHOICE 005 LA (PPO),Medicare Advantage,PPO,Individual,Louisiana,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED CHOICE GIVEBACK 002 LA (PPO),Medicare Advantage,PPO,Individual,Louisiana,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED CHOICE GIVEBACK 006 LA (PPO),Medicare Advantage,PPO,Individual,Louisiana,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED CHOICE PLUS 010 MS (PPO C-SNP),Medicare Advantage,PPO C-SNP,Individual,Mississippi,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,"DEVOTED C-SNP CHOICE PREMIUM 007 
MS (PPO C-SNP)",Medicare Advantage,PPO C-SNP,Individual,Mississippi,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED DUAL CHOICE 004 MS (PPO D-SNP),Medicare Advantage,PPO D-SNP,Individual,Mississippi,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED DUAL CHOICE FULL 009 MS (PPO D-SNP),Medicare Advantage,PPO D-SNP,Individual,Mississippi,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,"DEVOTED DUAL CHOICE PLUS 003 MS 
(PPO D-SNP)",Medicare Advantage,PPO D-SNP,Individual,Mississippi,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,"DEVOTED C-SNP CHOICE 006 MS (PPO C- 
SNP)",Medicare Advantage,PPO C-SNP,Individual,Mississippi,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED CHOICE 001 MS (PPO),Medicare Advantage,PPO,Individual,Mississippi,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED CHOICE GIVEBACK 002 MS (PPO),Medicare Advantage,PPO,Individual,Mississippi,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED C-SNP PLUS 016 MO (HMO C-SNP),Medicare Advantage,HMO C-SNP,Individual,Missouri,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,"DEVOTED C-SNP PREMIUM 012 MO (HMO 
C-SNP)",Medicare Advantage,HMO C-SNP,Individual,Missouri,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,"DEVOTED C-SNP PREMIUM 013 MO (HMO 
C-SNP)",Medicare Advantage,HMO C-SNP,Individual,Missouri,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,"DEVOTED C-SNP PREMIUM 014 MO (HMO 
C-SNP)",Medicare Advantage,HMO C-SNP,Individual,Missouri,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,"DEVOTED C-SNP PREMIUM 015 MO (HMO 
C-SNP)",Medicare Advantage,HMO C-SNP,Individual,Missouri,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED DUAL 008 MO (HMO D-SNP),Medicare Advantage,HMO D-SNP,Dual,Missouri,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,"DEVOTED DUAL FULL 011 MO (HMO D- 
SNP)",Medicare Advantage,HMO D-SNP,Dual,Missouri,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,"DEVOTED DUAL PLUS 007 MO (HMO D- 
SNP)",Medicare Advantage,HMO D-SNP,Dual,Missouri,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED CORE 001 MO (HMO),Medicare Advantage,HMO,Individual,Missouri,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED CORE 003 MO (HMO),Medicare Advantage,HMO,Individual,Missouri,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED CORE 005 MO (HMO),Medicare Advantage,HMO,Individual,Missouri,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED CORE 009 MO (HMO),Medicare Advantage,HMO,Individual,Missouri,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED GIVEBACK 002 MO (HMO),Medicare Advantage,HMO,Individual,Missouri,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED GIVEBACK 004 MO (HMO),Medicare Advantage,HMO,Individual,Missouri,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED GIVEBACK 006 MO (HMO),Medicare Advantage,HMO,Individual,Missouri,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED GIVEBACK 010 MO (HMO),Medicare Advantage,HMO,Individual,Missouri,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED C-SNP CHOICE PLUS 006 NE (PPO C-SNP),Medicare Advantage,PPO C-SNP,Individual,Nebraska,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED C-SNP CHOICE PREMIUM 009 NE (PPO C-SNP),Medicare Advantage,PPO C-SNP,Individual,Nebraska,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,"DEVOTED DUAL CHOICE 004 NE (PPO D- 
SNP)",Medicare Advantage,PPO D-SNP,Individual,Nebraska,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,"DEVOTED DUAL CHOICE FULL 008 NE 
(PPO D-SNP)",Medicare Advantage,PPO D-SNP,Individual,Nebraska,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED CHOICE 001 NE (PPO),Medicare Advantage,PPO,Individual,Nebraska,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED CHOICE GIVEBACK 002 NE (PPO),Medicare Advantage,PPO,Individual,Nebraska,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED C-SNP 003 NM (HMO C-SNP),Medicare Advantage,HMO C-SNP,Individual,New Mexico,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED C-SNP 007 NM (HMO C-SNP),Medicare Advantage,HMO C-SNP,Individual,New Mexico,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED C-SNP PLUS 004 NM (HMO C- SNP),Medicare Advantage,HMO C-SNP,Individual,New Mexico,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED CORE 001 NM (HMO),Medicare Advantage,HMO,Individual,New Mexico,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED CORE 005 NM (HMO),Medicare Advantage,HMO,Individual,New Mexico,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED GIVEBACK 002 NM (HMO),Medicare Advantage,HMO,Individual,New Mexico,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED GIVEBACK 006 NM (HMO),Medicare Advantage,HMO,Individual,New Mexico,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED CHOICE 003 OH (PPO),Medicare Advantage,HMO,Individual,Ohio,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED CORE 015 OH (HMO),Medicare Advantage,HMO,Individual,Ohio,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED CORE 019 OH (HMO),Medicare Advantage,HMO,Individual,Ohio,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED CORE 022 OH (HMO),Medicare Advantage,HMO,Individual,Ohio,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED C-SNP PLUS 016 OH (HMO C- SNP),Medicare Advantage,HMO C-SNP,Individual,Ohio,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED C-SNP PREMIUM 017 OH (HMO C-SNP),Medicare Advantage,HMO C-SNP,Individual,Ohio,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED C-SNP PREMIUM 018 OH (HMO C-SNP),Medicare Advantage,HMO C-SNP,Individual,Ohio,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED C-SNP PREMIUM 020 OH (HMO C-SNP),Medicare Advantage,HMO C-SNP,Individual,Ohio,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED DUAL 011 OH (HMO D-SNP),Medicare Advantage,HMO D-SNP,Dual,Ohio,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED DUAL PLUS 010 OH (HMO D- SNP),Medicare Advantage,HMO D-SNP,Dual,Ohio,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED CHOICE 001 OH (PPO),Medicare Advantage,PPO,Individual,Ohio,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED CORE 001 OH (HMO),Medicare Advantage,HMO,Individual,Ohio,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED CORE 004 OH (HMO),Medicare Advantage,HMO,Individual,Ohio,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
,Devoted Health,DEVOTED CORE 007 OH (HMO),Medicare Advantage,HMO,Individual,Ohio,PO Box 211037,,Eagan,Minnesota,55121,1-844-215-4265, 1-800-338-6833,1-844-215-4265, 1-800-338-6833,
